"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","90.52364302364303","77.83216783216783","85.62687312687311","88.58891108891108","90.52364302364303","92.07126207126208","93.03696303696304","93.87445887445891","94.32567432567436","94.71278721278723","95.16483516483518","95.35880785880786","96.00399600399602","96.13303363303365","96.32617382617384","96.71162171162172","96.77572427572429","96.83982683982684","96.90392940392941","97.16200466200468","97.2902097902098","97.4841824841825","97.67732267732268","97.74225774225775","97.74225774225775","97.74225774225775"
"90","90.36317907444666","77.40543259557342","85.4778672032193","88.30684104627765","90.36317907444668","91.85211267605635","92.8430583501006","93.69315895372233","94.18913480885313","94.61468812877264","95.11167002012073","95.32494969818913","95.96277665995976","96.03319919517102","96.24547283702213","96.66901408450704","96.7394366197183","96.80985915492957","96.88028169014083","97.16398390342053","97.30482897384307","97.44768611670021","97.58953722334005","97.66096579476861","97.66096579476861","97.66096579476861"
"80","90.24961597542243","77.55248335893498","85.53763440860214","88.25012800819252","90.24961597542243","91.76907322068611","92.88658474142345","93.68535586277521","94.16538658474143","94.56477214541731","95.12544802867382","95.36610343061955","96.08550947260623","96.16487455197131","96.40424987199181","96.72299027137736","96.72299027137736","96.80235535074243","96.8817204301075","97.12109575012799","97.27982590885816","97.44111623143881","97.60112647209421","97.68177163338453","97.68177163338453","97.68177163338453"
"70","89.9208754208754","76.83164983164983","84.7929292929293","87.8114478114478","89.92087542087543","91.3872053872054","92.66835016835014","93.4006734006734","93.85858585858587","94.31649831649831","94.86700336700338","95.14309764309765","95.87542087542087","95.87542087542087","96.14983164983164","96.5151515151515","96.5151515151515","96.5151515151515","96.6060606060606","96.78956228956228","96.88047138047138","97.06565656565655","97.24915824915824","97.34175084175084","97.34175084175084","97.34175084175084"
"60","89.25531914893617","76.06382978723403","83.51063829787235","87.0212765957447","89.25531914893617","90.74468085106383","92.12765957446807","92.87234042553192","93.40425531914893","93.93617021276596","94.57446808510639","94.8936170212766","95.53191489361701","95.53191489361701","95.85106382978724","96.17021276595744","96.17021276595744","96.17021276595744","96.27659574468085","96.48936170212765","96.59574468085107","96.80851063829786","97.02127659574468","97.12765957446808","97.12765957446808","97.12765957446808"
"50","88.71794871794872","74.74358974358975","82.56410256410255","86.4102564102564","88.71794871794874","90.12820512820515","91.53846153846155","92.43589743589745","93.0769230769231","93.5897435897436","94.3589743589744","94.61538461538464","95.25641025641029","95.25641025641029","95.64102564102566","96.02564102564105","96.02564102564105","96.02564102564105","96.15384615384617","96.2820512820513","96.41025641025644","96.53846153846158","96.79487179487182","96.92307692307695","96.92307692307695","96.92307692307695"
"40","87.8125","72.14717741935485","80.84677419354838","84.95463709677419","87.81250000000001","89.55141129032256","90.97782258064515","91.92540322580643","92.39919354838707","92.87298387096772","93.66431451612901","93.98185483870967","94.6118951612903","94.6118951612903","95.08568548387095","95.55443548387095","95.55443548387095","95.55443548387095","95.71068548387095","95.8719758064516","96.0282258064516","96.18951612903224","96.5070564516129","96.66834677419354","96.66834677419354","96.66834677419354"
"30","86.66666666666666","70.41666666666667","78.33333333333333","83.12500000000001","86.66666666666664","88.75","90.41666666666667","91.04166666666667","91.45833333333334","91.875","92.70833333333331","93.125","93.95833333333334","93.95833333333334","94.16666666666666","94.79166666666666","94.79166666666666","94.79166666666666","95.00000000000001","95.20833333333334","95.41666666666667","95.62500000000001","96.04166666666667","96.04166666666667","96.04166666666667","96.04166666666667"
"20","85.9375","70.625","77.5","83.125","85.9375","88.125","89.6875","90.3125","90.9375","91.5625","92.5","93.125","94.0625","94.0625","94.375","94.6875","94.6875","94.6875","95","95.3125","95.625","95.9375","96.25","96.25","96.25","96.25"
"10","83.75","69.375","76.25","79.375","83.75","85.625","87.5","88.125","88.75","89.375","90","90.625","91.25","91.25","91.25","91.25","91.25","91.25","91.25","91.875","91.875","92.5","92.5","92.5","92.5","92.5"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"